order_id,order_date,customer_id,segment,region,state,category,sub_category,sales,quantity,discount,profit,profit_margin,calculated_cost_basis
CA-2025-101743,11/11/2024,CS-1213,Corporate,East,Jharkhand,Furniture,Chairs,684.85,2,0.1,73.86,10.7848434,610.99
CA-2025-101744,11/18/2025,CS-1322,Corporate,North,Delhi,Office Supplies,Binders,555.45,4,0,106.89,19.24385633,448.56
CA-2025-101745,3/6/2026,CS-1266,Consumer,West,Rajasthan,Office Supplies,Binders,1047.66,6,0,110.13,10.51199817,937.53
CA-2025-101746,8/15/2025,CS-1400,Home Office,West,Goa,Technology,Accessories,2759.77,9,0,426.64,15.45925929,2333.13
CA-2025-101747,4/23/2024,CS-1293,Consumer,South,Karnataka,Office Supplies,Fasteners,27.97,1,0,5.63,20.12870933,22.34
CA-2025-101748,2/9/2024,CS-1207,Consumer,North,Haryana,Technology,Phones,1019.71,9,0,121.08,11.87396417,898.63
CA-2025-101749,10/27/2024,CS-1333,Home Office,West,Goa,Office Supplies,Binders,694.15,8,0.1,144.04,20.75055824,550.11
CA-2025-101750,8/11/2024,CS-1077,Corporate,West,Rajasthan,Office Supplies,Binders,1195,7,0,254.81,21.32301255,940.19
CA-2025-101751,11/13/2024,CS-1288,Home Office,South,Kerala,Technology,Phones,625.53,2,0.2,155.27,24.82215082,470.26
CA-2025-101752,12/14/2024,CS-1493,Corporate,South,Karnataka,Technology,Accessories,3183.07,7,0,434.37,13.64625974,2748.7
CA-2025-101753,4/24/2024,CS-1047,Consumer,South,Karnataka,Furniture,Furnishings,25.94,2,0.2,3.76,14.49498843,22.18
CA-2025-101754,11/28/2025,CS-1110,Home Office,North,UP,Technology,Accessories,1224.44,9,0,252.94,20.65760674,971.5
CA-2025-101755,11/18/2024,CS-1200,Consumer,East,Odisha,Furniture,Furnishings,80.79,4,,18.06,22.35425176,62.73
CA-2025-101756,7/21/2025,CS-1427,Home Office,North,Haryana,Office Supplies,Fasteners,864.02,2,0,130.51,15.10497442,733.51
CA-2025-101757,2/9/2024,CS-1210,Consumer,South,Karnataka,Furniture,Tables,268.45,5,0.5,-28.59,-10.65002794,297.04
CA-2025-101758,2/9/2024,CS-1376,Home Office,East,Odisha,Office Supplies,Binders,3488.78,9,0,494.04,14.16082413,2994.74
CA-2025-101759,1/18/2026,CS-1420,Consumer,West,Goa,Office Supplies,Art,105.28,4,0,10.01,9.507978723,95.27
CA-2025-101760,10/15/2024,CS-1154,Corporate,North,Delhi,Office Supplies,Paper,1026.04,5,,71.14,6.933452887,954.9
CA-2025-101761,9/18/2024,CS-1010,Home Office,South,Karnataka,Office Supplies,Fasteners,1337.23,8,0.1,157.59,11.7848089,1179.64
CA-2025-101762,8/3/2024,CS-1415,Consumer,South,Telangana,Office Supplies,Fasteners,514.12,3,0,66.01,12.83941492,448.11
CA-2025-101763,5/26/2024,CS-1353,Corporate,East,Odisha,Furniture,Furnishings,1562.69,6,0.1,384.94,24.63316461,1177.75
CA-2025-101764,12/1/2024,CS-1157,Home Office,North,Haryana,Technology,Phones,161.39,1,0.2,22.76,14.10248466,138.63
CA-2025-101765,6/16/2024,CS-1261,Corporate,West,Goa,Office Supplies,Binders,498.2,3,0.2,121.32,24.351666,376.88
CA-2025-101766,4/1/2024,CS-1077,Home Office,West,Maharashtra,Office Supplies,Paper,821.68,8,0,161.44,19.64755136,660.24
CA-2025-101767,12/18/2024,CS-1257,Consumer,East,Odisha,Technology,Phones,1278.65,6,0,128.65,10.06139288,1150
CA-2025-101768,7/24/2025,CS-1471,Consumer,East,Bihar,Furniture,Furnishings,1343.28,4,0.1,255.75,19.03921744,1087.53
CA-2025-101769,7/24/2025,CS-1488,Consumer,West,Gujarat,Office Supplies,Paper,1077.2,8,0.2,140.61,13.0532863,936.59
CA-2025-101770,11/11/2025,CS-1131,Consumer,East,Jharkhand,Office Supplies,Paper,1160.92,3,0.1,192.55,16.58598353,968.37
CA-2025-101771,2/19/2026,CS-1067,Consumer,East,West Bengal,Furniture,Furnishings,146.25,2,0.2,22.5,15.38461538,123.75
CA-2025-101772,12/28/2024,CS-1455,Corporate,North,Punjab,Office Supplies,Paper,2719.04,8,0.2,642.68,23.63628339,2076.36
CA-2025-101773,7/10/2025,CS-1228,Consumer,East,Jharkhand,Technology,Phones,1122.21,4,0.1,85.22,7.593944092,1036.99
CA-2025-101774,12/10/2024,CS-1163,Consumer,South,Kerala,Furniture,Furnishings,1958.86,9,0,271.86,13.87848034,1687
CA-2025-101775,11/23/2025,CS-1015,Consumer,South,Karnataka,Office Supplies,Art,65.44,3,0.2,4.33,6.616748166,61.11
CA-2025-101776,6/18/2024,CS-1232,Home Office,South,Telangana,Office Supplies,Art,648.16,9,0,65.43,10.0947297,582.73
CA-2025-101777,12/21/2024,CS-1195,Corporate,East,West Bengal,Office Supplies,Paper,1277.92,6,0,83.53,6.536402905,1194.39
CA-2025-101778,7/9/2024,CS-1349,Consumer,West,Maharashtra,Technology,Accessories,1980.83,5,0.1,470.92,23.77387257,1509.91
CA-2025-101779,10/28/2025,CS-1030,Home Office,South,Tamil Nadu,Technology,Copiers,861.93,2,0.1,97.38,11.29790122,764.55
CA-2025-101780,2/25/2025,CS-1359,Consumer,North,Punjab,Office Supplies,Fasteners,2793.25,6,0,576.13,20.62579433,2217.12
CA-2025-101781,11/30/2025,CS-1338,Home Office,East,Bihar,Technology,Copiers,577.2,4,0,115.27,19.97054747,461.93
CA-2025-101782,1/7/2024,CS-1331,Corporate,West,Goa,Technology,Phones,678.51,5,0,52.98,7.808285803,625.53
CA-2025-101783,5/12/2024,CS-1427,Consumer,West,Gujarat,Office Supplies,Binders,2234.17,6,0,174.74,7.821249054,2059.43
CA-2025-101784,1/16/2026,CS-1497,Corporate,East,Bihar,Technology,Accessories,3296.1,7,0,413.95,12.55878159,2882.15
CA-2025-101785,7/10/2025,CS-1316,Corporate,East,West Bengal,Technology,Phones,241.09,4,0.2,39.47,16.37147953,201.62
CA-2025-101786,1/30/2026,CS-1486,Consumer,North,UP,Furniture,Furnishings,1560.13,8,0,211.16,13.53476954,1348.97
CA-2025-101787,1/31/2024,CS-1296,Home Office,East,West Bengal,Office Supplies,Fasteners,2099.18,5,0,427.38,20.35937842,1671.8
CA-2025-101788,6/18/2025,CS-1449,Consumer,East,Jharkhand,Technology,Phones,1757.51,7,0,276.26,15.71882948,1481.25
CA-2025-101789,3/1/2025,CS-1413,Consumer,West,Gujarat,Office Supplies,Binders,2536.55,6,0,574.2,22.63704638,1962.35
CA-2025-101790,1/28/2025,CS-1330,Consumer,South,Karnataka,Technology,Copiers,336.04,5,0,56.62,16.84918462,279.42
CA-2025-101791,11/2/2025,CS-1220,Consumer,South,Karnataka,Office Supplies,Fasteners,2735.21,7,0,460.81,16.84733531,2274.4
CA-2025-101792,12/28/2024,CS-1377,Consumer,West,Goa,Office Supplies,Binders,642.9,4,0.2,116.97,18.19412039,525.93
CA-2025-101793,3/12/2025,CS-1479,Home Office,East,Bihar,Furniture,Tables,1957.74,7,0.2,333.99,17.05997732,1623.75
CA-2025-101794,10/31/2025,CS-1147,Consumer,North,UP,Office Supplies,Binders,460.93,3,0,79.48,17.24339921,381.45
CA-2025-101795,7/4/2025,CS-1259,Consumer,South,Tamil Nadu,Office Supplies,Fasteners,2233.8,8,0.2,312.6,13.99409079,1921.2
CA-2025-101796,3/22/2024,CS-1292,Corporate,East,Bihar,Technology,Accessories,1416.12,4,0,96.45,6.810863486,1319.67
CA-2025-101797,12/21/2024,CS-1299,Home Office,South,Karnataka,Office Supplies,Art,861.9,4,0,106.69,12.37846618,755.21
CA-2025-101798,9/14/2024,CS-1143,Home Office,West,Maharashtra,Furniture,Furnishings,436.41,1,0.1,88.88,20.36616943,347.53
CA-2025-101799,12/18/2025,CS-1481,Corporate,South,Karnataka,Office Supplies,Fasteners,81.92,8,0,4.72,5.76171875,77.2
CA-2025-101800,8/11/2025,CS-1425,Home Office,West,Gujarat,Office Supplies,Art,1701.81,5,0,320.15,18.81232335,1381.66
CA-2025-101801,6/7/2025,CS-1235,Corporate,West,Maharashtra,Technology,Phones,4097.45,9,0,1008.68,24.61726196,3088.77
CA-2025-101802,10/21/2024,CS-1115,Home Office,West,Maharashtra,Technology,Copiers,645.25,3,0.5,88.52,13.71871368,556.73
CA-2025-101803,8/11/2024,CS-1365,Corporate,North,Haryana,Office Supplies,Binders,1146.85,5,0.2,106.06,9.24794001,1040.79
CA-2025-101804,6/8/2025,CS-1090,Consumer,East,Odisha,Furniture,Tables,897.84,4,0.5,49.02,5.459770115,848.82
CA-2025-101805,2/15/2024,CS-1208,Consumer,West,Maharashtra,Furniture,Furnishings,440.21,7,0,97.26,22.09400059,342.95
CA-2025-101806,10/28/2025,CS-1164,Corporate,West,Rajasthan,Furniture,Furnishings,1243.37,5,0.1,98.82,7.947754892,1144.55
CA-2025-101807,4/22/2024,CS-1481,Consumer,South,Karnataka,Technology,Phones,883.52,2,0.1,51.8,5.862911988,831.72
CA-2025-101808,8/20/2024,CS-1084,Consumer,East,Bihar,Furniture,Furnishings,2380.14,6,0.2,350.09,14.70879864,2030.05
CA-2025-101809,1/17/2024,CS-1077,Corporate,North,Delhi,Office Supplies,Paper,1234.04,4,0.1,155.92,12.63492269,1078.12
CA-2025-101810,12/25/2024,CS-1161,Home Office,North,Punjab,Office Supplies,Art,552.9,6,0,133.78,24.19605715,419.12
CA-2025-101811,8/10/2024,CS-1005,Consumer,South,Kerala,Technology,Phones,65.33,1,0,9.31,14.25072708,56.02
CA-2025-101812,11/30/2025,CS-1485,Corporate,North,Punjab,Technology,Copiers,231,1,0.5,50.15,21.70995671,180.85
CA-2025-101813,3/23/2025,CS-1078,Corporate,South,Telangana,Technology,Copiers,1766.09,4,0,417.5,23.63979186,1348.59
CA-2025-101814,12/30/2024,CS-1091,Home Office,East,West Bengal,Technology,Copiers,1151.83,7,0,100.03,8.68444128,1051.8
CA-2025-101815,11/5/2025,CS-1087,Home Office,South,Tamil Nadu,Technology,Phones,2612.2,7,0.2,311.55,11.92672843,2300.65
CA-2025-101816,11/21/2024,CS-1270,Corporate,South,Karnataka,Technology,Accessories,73.96,1,0,17.35,23.45862628,56.61
CA-2025-101817,4/11/2025,CS-1104,Corporate,West,Gujarat,Technology,Phones,771.5,5,0,124.35,16.11795204,647.15
CA-2025-101818,2/17/2025,CS-1452,Consumer,North,Haryana,Technology,Copiers,1953.73,6,0,223.78,11.45398801,1729.95
CA-2025-101819,3/30/2025,CS-1487,Corporate,East,Jharkhand,Office Supplies,Binders,468.14,5,0,72.14,15.40992011,396
CA-2025-101820,8/8/2025,CS-1339,Corporate,East,Odisha,Office Supplies,Paper,3116.24,7,0.1,611.51,19.62332811,2504.73
CA-2025-101821,8/20/2024,CS-1175,Home Office,West,Maharashtra,Office Supplies,Paper,714.35,6,0,124.06,17.36683698,590.29
CA-2025-101822,8/11/2024,CS-1054,Corporate,South,Karnataka,Office Supplies,Fasteners,651.04,5,0,154.11,23.6713566,496.93
CA-2025-101823,2/15/2025,CS-1388,Consumer,East,West Bengal,Technology,Accessories,1212.76,5,0,294.21,24.25954022,918.55
CA-2025-101824,7/25/2025,CS-1478,Corporate,East,Bihar,Technology,Copiers,3170.86,9,0.1,609.73,19.22916811,2561.13
CA-2025-101825,11/30/2024,CS-1211,Consumer,South,Telangana,Office Supplies,Binders,207.12,3,0,37.85,18.27443028,169.27
CA-2025-101826,8/9/2024,CS-1095,Consumer,South,Kerala,Office Supplies,Fasteners,3033.43,9,0,159.9,5.271260586,2873.53
CA-2025-101827,2/6/2024,CS-1223,Consumer,East,West Bengal,Technology,Copiers,117.38,2,0,24.27,20.67643551,93.11
CA-2025-101828,10/4/2024,CS-1009,Consumer,South,Kerala,Furniture,Tables,394.89,7,0,-98.66,-24.98417281,493.55
CA-2025-101829,7/14/2024,CS-1053,Home Office,North,Delhi,Furniture,Chairs,181.7,6,0,40.87,22.49312053,140.83
CA-2025-101830,4/28/2025,CS-1077,Consumer,East,Odisha,Technology,Phones,2214.91,8,0,524.1,23.662361,1690.81
CA-2025-101831,8/29/2024,CS-1206,Consumer,South,Tamil Nadu,Furniture,Chairs,2012.62,9,0,249.16,12.37988294,1763.46
CA-2025-101832,11/19/2024,CS-1316,Home Office,East,Odisha,Office Supplies,Art,963.63,6,0,222.69,23.10949223,740.94
CA-2025-101833,12/31/2025,CS-1302,Consumer,East,West Bengal,Furniture,Furnishings,268.28,2,0.5,48.8,18.1899508,219.48
CA-2025-101834,7/10/2024,CS-1310,Consumer,West,Gujarat,Furniture,Tables,1023.62,4,0,138.82,13.56167328,884.8
CA-2025-101835,1/17/2024,CS-1330,Consumer,North,Delhi,Office Supplies,Art,653.95,3,0.1,39.34,6.01575044,614.61
CA-2025-101836,6/7/2025,CS-1112,Consumer,North,UP,Office Supplies,Art,283.5,3,0,56.26,19.84479718,227.24
CA-2025-101837,2/4/2025,CS-1351,Consumer,West,Rajasthan,Office Supplies,Binders,2247.53,5,,513.88,22.86421093,1733.65
CA-2025-101838,12/5/2025,CS-1165,Consumer,West,Gujarat,Furniture,Furnishings,282.43,1,0.1,47.01,16.64483235,235.42
CA-2025-101839,1/22/2024,CS-1279,Corporate,East,West Bengal,Technology,Accessories,651.36,9,0,85.05,13.0572955,566.31
CA-2025-101840,4/18/2025,CS-1027,Consumer,North,Delhi,Office Supplies,Art,486.64,4,0.1,68.27,14.0288509,418.37
CA-2025-101841,4/29/2024,CS-1070,Consumer,West,Goa,Office Supplies,Art,2692.53,7,0,515.92,19.16116069,2176.61
CA-2025-101842,7/28/2024,CS-1218,Home Office,South,Kerala,Furniture,Chairs,2733.09,7,0,245.03,8.965310326,2488.06
CA-2025-101843,11/1/2024,CS-1450,Consumer,East,Bihar,Office Supplies,Art,2559.29,7,0,232.59,9.088067394,2326.7
CA-2025-101844,9/26/2024,CS-1365,Home Office,North,UP,Office Supplies,Fasteners,1986.64,5,0,237.22,11.94076431,1749.42
CA-2025-101845,12/4/2025,CS-1189,Consumer,East,Bihar,Office Supplies,Binders,1212.48,4,0,67.85,5.595968593,1144.63
CA-2025-101846,11/17/2025,CS-1333,Consumer,East,Bihar,Technology,Accessories,605.99,4,0,111.37,18.37819106,494.62
CA-2025-101847,10/11/2024,CS-1435,Corporate,South,Kerala,Technology,Phones,741.02,5,0.2,103.48,13.96453537,637.54
CA-2025-101848,12/16/2025,CS-1306,Consumer,South,Telangana,Office Supplies,Binders,1558.34,6,0,356.46,22.87434064,1201.88
CA-2025-101849,11/6/2025,CS-1124,Consumer,West,Gujarat,Furniture,Chairs,913.86,7,0,163.95,17.94038474,749.91
CA-2025-101850,2/1/2026,CS-1019,Corporate,South,Telangana,Office Supplies,Art,2140.62,5,0,408.73,19.0940008,1731.89
CA-2025-101851,8/14/2024,CS-1257,Consumer,North,Delhi,Furniture,Chairs,3045.66,9,0.1,561.54,18.43738303,2484.12
CA-2025-101852,1/15/2025,CS-1296,Corporate,West,Maharashtra,Technology,Copiers,3970.64,9,0.1,530.41,13.35829992,3440.23
CA-2025-101853,4/4/2025,CS-1416,Home Office,North,Delhi,Office Supplies,Binders,213.48,1,0,50.5,23.65561177,162.98
CA-2025-101854,1/7/2024,CS-1022,Consumer,North,UP,Technology,Phones,2183.38,5,0,508.45,23.28728852,1674.93
CA-2025-101855,1/29/2024,CS-1368,Corporate,West,Maharashtra,Technology,Accessories,783.54,2,0,114.79,14.6501774,668.75
CA-2025-101856,2/2/2024,CS-1477,Corporate,South,Kerala,Office Supplies,Binders,1670.6,4,0,343.92,20.58661559,1326.68
CA-2025-101857,10/7/2025,CS-1450,Home Office,East,West Bengal,Office Supplies,Binders,2430.35,7,0,600.35,24.70220339,1830
CA-2025-101858,3/19/2024,CS-1040,Home Office,South,Telangana,Office Supplies,Binders,977.55,6,0.1,113.64,11.62498082,863.91
CA-2025-101859,4/3/2025,CS-1038,Home Office,North,UP,Furniture,Tables,453.33,7,0.5,79.32,17.49718748,374.01
CA-2025-101860,7/23/2025,CS-1048,Consumer,North,Delhi,Technology,Phones,430.3,3,0,70.53,16.39089008,359.77
CA-2025-101861,6/21/2025,CS-1183,Corporate,West,Rajasthan,Office Supplies,Binders,1439.11,5,0,227.6,15.81533031,1211.51
CA-2025-101862,4/26/2025,CS-1075,Consumer,North,UP,Furniture,Chairs,2646.18,6,0,626.15,23.66241148,2020.03
CA-2025-101863,3/5/2025,CS-1209,Consumer,West,Rajasthan,Technology,Phones,1380.3,6,0,103.96,7.531696008,1276.34
CA-2025-101864,1/7/2026,CS-1183,Home Office,West,Rajasthan,Furniture,Chairs,1820.62,6,0,279.06,15.32774549,1541.56
CA-2025-101865,10/11/2024,CS-1435,Consumer,South,Telangana,Furniture,Tables,3326.06,9,0,-358.4,-10.77551217,3684.46
CA-2025-101866,5/30/2025,CS-1107,Home Office,North,UP,Office Supplies,Binders,1287.24,6,0.5,143.68,11.1618657,1143.56
CA-2025-101867,4/8/2024,CS-1188,Consumer,South,Kerala,Office Supplies,Paper,655.52,2,0,121.28,18.50134245,534.24
CA-2025-101868,1/31/2025,CS-1264,Home Office,East,Odisha,Office Supplies,Binders,2865.24,9,0,590.47,20.6080468,2274.77
CA-2025-101869,5/3/2025,CS-1086,Consumer,South,Tamil Nadu,Office Supplies,Paper,1975.68,4,0,436.33,22.08505426,1539.35
CA-2025-101870,2/8/2024,CS-1324,Consumer,North,Punjab,Furniture,Tables,1514.04,7,0.5,98.9,6.532192016,1415.14
CA-2025-101871,9/27/2024,CS-1331,Consumer,East,Odisha,Office Supplies,Binders,1994.62,6,0.1,173.36,8.691379812,1821.26
CA-2025-101872,3/7/2026,CS-1456,Corporate,North,UP,Office Supplies,Paper,3758.86,9,0,489.78,13.03001442,3269.08
CA-2025-101873,6/5/2024,CS-1137,Consumer,East,Odisha,Technology,Accessories,1499.85,3,0,189.35,12.62459579,1310.5
CA-2025-101874,3/15/2024,CS-1346,Corporate,North,Delhi,Furniture,Chairs,2062.42,8,0,207.86,10.07845153,1854.56
CA-2025-101875,3/10/2026,CS-1386,Consumer,South,Tamil Nadu,Furniture,Chairs,1778.56,5,0,422.12,23.73380712,1356.44
CA-2025-101876,5/9/2024,CS-1336,Consumer,North,Delhi,Technology,Accessories,2206.29,6,0.1,345.91,15.67835597,1860.38
CA-2025-101877,11/17/2025,CS-1095,Consumer,West,Maharashtra,Technology,Accessories,682.96,3,0,123.89,18.14015462,559.07
CA-2025-101878,3/24/2024,CS-1326,Consumer,West,Rajasthan,Technology,Phones,1433.76,3,0,286.65,19.99288584,1147.11
CA-2025-101879,1/22/2024,CS-1245,Home Office,South,Telangana,Furniture,Chairs,1381,7,0,219.27,15.87762491,1161.73
CA-2025-101880,4/3/2025,CS-1469,Home Office,South,Telangana,Office Supplies,Paper,774.63,6,0,167.88,21.67228225,606.75
CA-2025-101881,6/22/2025,CS-1090,Consumer,East,Odisha,Office Supplies,Art,615.19,2,0.1,151.93,24.69643525,463.26
CA-2025-101882,12/7/2025,CS-1059,Corporate,South,Kerala,Technology,Accessories,198.27,8,0.5,25.45,12.83603167,172.82
CA-2025-101883,1/16/2025,CS-1403,Corporate,West,Maharashtra,Furniture,Furnishings,360.27,5,0,64.39,17.87270658,295.88
CA-2025-101884,1/17/2026,CS-1028,Consumer,South,Kerala,Furniture,Chairs,3398.75,7,0,385.42,11.34005149,3013.33
CA-2025-101885,3/15/2025,CS-1072,Consumer,West,Goa,Office Supplies,Art,399.62,3,0.1,25.5,6.381062009,374.12
CA-2025-101886,8/26/2025,CS-1270,Corporate,South,Tamil Nadu,Furniture,Chairs,118.09,5,0.1,6.54,5.53814887,111.55
CA-2025-101887,1/21/2024,CS-1024,Consumer,West,Goa,Office Supplies,Fasteners,654.95,3,0.1,63.21,9.651118406,591.74
CA-2025-101888,10/29/2024,CS-1112,Consumer,East,Jharkhand,Technology,Copiers,1174.5,3,0.1,96.85,8.246062154,1077.65
CA-2025-101889,3/24/2024,CS-1300,Consumer,North,Haryana,Technology,Copiers,155.99,1,0.1,30.33,19.44355407,125.66
CA-2025-101890,2/12/2026,CS-1485,Corporate,North,Haryana,Office Supplies,Binders,581.77,3,0.1,83,14.26680647,498.77
CA-2025-101891,10/20/2025,CS-1056,Consumer,West,Maharashtra,Technology,Accessories,486.39,7,0.2,76.86,15.80213409,409.53
CA-2025-101892,3/28/2025,CS-1474,Consumer,South,Karnataka,Furniture,Furnishings,1293.02,9,0.2,85.8,6.635628219,1207.22
CA-2025-101893,1/21/2025,CS-1223,Consumer,South,Telangana,Furniture,Chairs,483.05,1,0,26.03,5.38867612,457.02
CA-2025-101894,5/21/2025,CS-1120,Consumer,North,Punjab,Office Supplies,Binders,1583.4,4,0.1,216.97,13.70279146,1366.43
CA-2025-101895,9/13/2024,CS-1179,Consumer,West,Gujarat,Furniture,Furnishings,1303.84,7,0.5,131.87,10.11397104,1171.97
CA-2025-101896,7/23/2025,CS-1288,Home Office,South,Karnataka,Furniture,Chairs,2134.33,6,0.1,372.21,17.43919638,1762.12
CA-2025-101897,6/10/2025,CS-1434,Consumer,North,Haryana,Office Supplies,Binders,1351.92,4,0,205.94,15.23314989,1145.98
CA-2025-101898,6/10/2024,CS-1425,Corporate,West,Gujarat,Technology,Copiers,183.05,3,0.1,39.48,21.56787763,143.57
CA-2025-101899,6/11/2024,CS-1450,Consumer,East,Jharkhand,Technology,Phones,405.29,6,0,88.24,21.77206445,317.05
CA-2025-101900,3/3/2026,CS-1281,Corporate,South,Karnataka,Office Supplies,Paper,1092.89,4,0,172.05,15.74266395,920.84
CA-2025-101901,3/2/2026,CS-1372,Corporate,South,Karnataka,Furniture,Furnishings,1508.85,5,,349.09,23.1361633,1159.76
CA-2025-101902,6/7/2025,CS-1492,Consumer,West,Goa,Furniture,Chairs,486.19,2,0.5,115.02,23.65741788,371.17
CA-2025-101903,2/24/2026,CS-1189,Home Office,North,UP,Office Supplies,Fasteners,1871.72,9,,185.06,9.88716261,1686.66
CA-2025-101904,9/27/2024,CS-1066,Consumer,West,Maharashtra,Furniture,Furnishings,459.56,2,0.5,112.82,24.54956915,346.74
CA-2025-101905,5/6/2025,CS-1298,Home Office,North,UP,Furniture,Chairs,1584.85,4,0.2,391.75,24.71842761,1193.1
CA-2025-101906,7/26/2024,CS-1449,Consumer,West,Gujarat,Office Supplies,Fasteners,1695.22,8,0.5,106.79,6.299477354,1588.43
CA-2025-101907,6/22/2025,CS-1420,Home Office,East,West Bengal,Office Supplies,Art,1438.5,7,0,72.61,5.047619048,1365.89
CA-2025-101908,8/6/2025,CS-1249,Corporate,South,Tamil Nadu,Furniture,Tables,1516.74,4,0,-178.34,-11.75811279,1695.08
CA-2025-101909,2/29/2024,CS-1076,Home Office,North,Delhi,Technology,Phones,1996.39,8,0.1,239.43,11.99314763,1756.96
CA-2025-101910,3/5/2025,CS-1137,Corporate,East,Odisha,Technology,Copiers,644.52,6,0,136.39,21.16148452,508.13
CA-2025-101911,10/18/2025,CS-1164,Consumer,West,Rajasthan,Office Supplies,Fasteners,529.59,8,0.1,79.92,15.09091939,449.67
CA-2025-101912,8/27/2025,CS-1233,Corporate,North,Punjab,Furniture,Furnishings,88.68,4,0.5,9.69,10.92692828,78.99
CA-2025-101913,11/4/2024,CS-1255,Home Office,North,UP,Technology,Phones,679.81,5,0.2,41.47,6.100233889,638.34
CA-2025-101914,6/3/2025,CS-1476,Home Office,East,Bihar,Office Supplies,Binders,1389.97,4,0,179.54,12.91682554,1210.43
CA-2025-101915,8/13/2025,CS-1294,Consumer,West,Maharashtra,Furniture,Furnishings,3204.53,7,0,183.4,5.723148168,3021.13
CA-2025-101916,1/27/2024,CS-1417,Corporate,East,Odisha,Office Supplies,Binders,534.45,4,0.2,45.18,8.453550379,489.27
CA-2025-101917,11/16/2025,CS-1170,Consumer,West,Maharashtra,Office Supplies,Paper,1351,5,0,304.98,22.57438934,1046.02
CA-2025-101918,7/15/2025,CS-1317,Corporate,East,Bihar,Office Supplies,Fasteners,1078.73,9,0.5,218.25,20.23212481,860.48
CA-2025-101919,7/17/2024,CS-1174,Consumer,East,Jharkhand,Office Supplies,Binders,506.35,8,0,126.15,24.91359731,380.2
CA-2025-101920,1/21/2025,CS-1470,Consumer,East,Jharkhand,Office Supplies,Paper,382.54,2,0.5,87.56,22.88910964,294.98
CA-2025-101921,12/14/2024,CS-1345,Home Office,East,Jharkhand,Technology,Copiers,1481.16,7,0.2,327.55,22.11442383,1153.61
CA-2025-101922,11/23/2025,CS-1445,Consumer,West,Maharashtra,Office Supplies,Binders,827.07,2,0.1,70.26,8.495048787,756.81
CA-2025-101923,6/19/2025,CS-1018,Corporate,South,Kerala,Furniture,Chairs,1258.11,3,0,226.04,17.96663249,1032.07
CA-2025-101924,1/12/2025,CS-1070,Corporate,East,Jharkhand,Furniture,Furnishings,146.35,1,0,24.9,17.01400752,121.45
CA-2025-101925,7/11/2025,CS-1338,Consumer,West,Maharashtra,Office Supplies,Fasteners,293.73,2,0.1,68.61,23.35818609,225.12
CA-2025-101926,6/10/2025,CS-1116,Consumer,South,Karnataka,Office Supplies,Binders,819.37,3,0,168.96,20.6207208,650.41
CA-2025-101927,6/1/2024,CS-1080,Corporate,North,Haryana,Furniture,Chairs,285.29,5,0.2,58.47,20.49493498,226.82
CA-2025-101928,1/3/2026,CS-1015,Consumer,North,UP,Office Supplies,Binders,798.29,6,0,91.76,11.49456964,706.53
CA-2025-101929,7/24/2024,CS-1176,Home Office,East,Bihar,Furniture,Furnishings,2886.35,7,0,216.14,7.488350339,2670.21
CA-2025-101930,3/30/2025,CS-1456,Home Office,North,Punjab,Technology,Copiers,424.86,5,0,52.6,12.38054889,372.26
CA-2025-101931,9/29/2024,CS-1269,Consumer,East,Odisha,Technology,Phones,694.15,5,0.5,63.64,9.168047252,630.51
CA-2025-101932,8/23/2024,CS-1119,Consumer,East,Odisha,Furniture,Tables,1299.48,8,0.2,254.1,19.55397544,1045.38
CA-2025-101933,1/9/2026,CS-1299,Consumer,South,Tamil Nadu,Office Supplies,Binders,97.61,1,0.1,13.85,14.18911997,83.76
CA-2025-101934,6/4/2025,CS-1188,Corporate,North,Delhi,Technology,Copiers,3930.03,9,0.1,379.07,9.645473444,3550.96
CA-2025-101935,11/8/2025,CS-1057,Consumer,East,Bihar,Furniture,Tables,1118.64,3,0.1,203.14,18.15955088,915.5
CA-2025-101936,12/26/2025,CS-1199,Consumer,North,Haryana,Technology,Accessories,759.64,6,0.1,48.48,6.381970407,711.16
CA-2025-101937,5/15/2025,CS-1017,Corporate,South,Karnataka,Office Supplies,Binders,789.58,4,0.5,184.42,23.35672129,605.16
CA-2025-101938,4/26/2024,CS-1434,Home Office,North,Punjab,Office Supplies,Paper,23.66,2,0.1,3.92,16.56804734,19.74
CA-2025-101939,1/20/2025,CS-1288,Consumer,South,Telangana,Furniture,Furnishings,438.02,6,0.5,62.29,14.22081184,375.73
CA-2025-101940,12/9/2024,CS-1406,Consumer,South,Kerala,Technology,Phones,503.35,8,0,50.25,9.983113142,453.1
CA-2025-101941,8/6/2025,CS-1055,Home Office,South,Karnataka,Office Supplies,Art,435.6,4,0.5,69.51,15.95730028,366.09
CA-2025-101942,1/29/2025,CS-1499,Corporate,East,West Bengal,Technology,Phones,2322.56,8,0.1,249.52,10.74331772,2073.04
CA-2025-101943,3/4/2024,CS-1441,Corporate,West,Goa,Technology,Phones,328.8,7,0.5,42.38,12.8892944,286.42
CA-2025-101944,12/17/2025,CS-1269,Corporate,East,Odisha,Office Supplies,Paper,127.15,1,0,28.95,22.7683838,98.2
CA-2025-101945,12/21/2025,CS-1303,Home Office,North,Punjab,Furniture,Tables,910.91,5,0.1,80.92,8.883424268,829.99
